invoice_id,vendor_name,vendor_gstin,amount,tax_amount,tax_rate,invoice_date,submission_date,po_number,bank_account,payment_terms,is_anomaly,anomaly_type
INV-02731,Iris Computers,92JDQBJ6656M3R2,2057850.55,370413.1,0.18,2023-12-18,2024-01-02,PO-0702-WIHQ,CFEY9201378382544,Net 30,0,none
INV-09611,Compuage Infocom,,1124059.56,202330.72,0.18,2024-04-09,2024-04-11,PO-0730-NZHI,ELRI9763961994631,Net 60,1,missing_gst_number
INV-03543,Happiest Minds,08NATVA6271Q6X4,214601.19,38628.21,0.18,2024-06-17,2024-06-26,PO-3518-QEBS,IYWI6974159329184,Net 45,0,none
INV-05441,Persistent Systems,64YNHIH3193U2F2,1532273.51,275809.23,0.18,2023-01-24,2023-01-31,PO-7587-QZEZ,QFQJ7666680899218,Net 30,0,none
INV-04854,KALS Info Systems,94MSBNM9654Q1J8,459727.46,82750.94,0.18,2024-02-06,2024-02-07,PO-5973-QZOZ,DGBS9006011018028,Net 60,0,none
INV-00673,Trigent Software,36QTNYS5556X2N0,1095823.64,197248.26,0.18,2023-01-02,2023-01-03,PO-2996-HYFA,ECZJ1508087801977,Net 45,0,none
INV-01693,Cybage Software,98HJBYU1008W1C4,994553.78,179019.68,0.18,2023-01-09,2023-01-15,PO-9352-ANIB,WGLM6397054812707,Net 30,0,none
INV-07494,Savex Technologies,76UXAQM2870D6A5,841969.05,151554.43,0.18,2023-02-10,2023-02-15,PO-7117-VPRG,JBED3078188120744,Net 60,0,none
INV-06262,Hexaware Technologies,73UYSOI6520N3R6,576578.02,103784.04,0.18,2023-01-17,2023-01-29,PO-0055-NQML,WJUQ9385943177536,Net 45,0,none
INV-07777,Sasken Technologies,25RXQUY1695H6N4,1520958.27,273772.49,0.18,2024-08-06,2024-08-19,PO-2713-FQHY,RRWX9093164663159,Net 45,0,none
INV-04400,Newgen Software,96WDAOF1307T2B5,520140.95,93625.37,0.18,2023-11-16,2023-11-24,PO-1365-XPAS,ZVAV2798537321913,Net 30,0,none
INV-05950,Wipro Technologies,69NFNFG9475I4R1,231133.04,41603.95,0.18,2023-12-20,2023-12-27,PO-0177-XHXJ,ZUPT8856179560914,Net 45,0,none
INV-00416,Saksoft Ltd,80AHUXH4281M5Z6,1992067.22,358572.1,0.18,2024-02-20,2024-03-05,PO-7523-BHTT,HEZJ2452796367589,Net 60,0,none
INV-05428,Infostretch Corp,54JDQHL2140L0A3,80425.42,14476.58,0.18,2023-07-12,2023-07-27,PO-8941-FSHY,ATOL2872376618802,Net 45,0,none
INV-00925,Mastech Digital,27OSVKU6942X0L4,1383464.06,249023.53,0.18,2024-09-05,2024-09-14,PO-0047-FRKA,GRRS8527255351787,Net 60,0,none
INV-03919,Sonata Software,32OVHHT7499K8D7,1276112.42,229700.24,0.18,2024-07-03,2024-07-06,PO-6224-TUUN,YADT3226199171827,Net 30,0,none
INV-06231,Mastech Digital,27OSVKU6942X0L4,1992323.46,358618.22,0.18,2023-09-18,2023-10-01,PO-5980-ZBRQ,GRRS8527255351787,Net 30,0,none
INV-01877,TCS Digital Solutions,27KTEYT5863X9D1,1236615.95,222590.87,0.18,2024-06-11,2024-06-22,PO-3542-RWKO,FAPF5400877480084,Net 60,0,none
INV-05467,HCL Services Pvt Ltd,06XCPDQ3781A7P5,114557.2,20620.3,0.18,2024-04-02,2024-04-06,PO-9021-AHXB,YREG7445396518713,Net 30,0,none
INV-O86l9,Datamatics Global,72BCSBC0104B2T5,1786261.73,321527.11,0.18,2023-10-04,2023-10-14,PO-8647-YBAW,MAPT2682906393328,Net 30,1,near_duplicate
INV-04506,Infostretch Corp,54JDQHL2140L0A3,91846.46,16532.36,0.18,2023-05-19,2023-05-23,PO-6391-ZNPD,ATOL2872376618802,Net 30,0,none
INV-08260,Accelya Solutions,24BSBQF3370E9Q0,2251590.63,405286.31,0.18,2024-07-29,2024-08-12,PO-1603-HYAS,TBBS8321851120284,Net 30,0,none
INV-05879,Xoriant Solutions,76CCDAX0817X2D1,1587193.36,285694.8,0.18,2024-10-23,2024-10-28,PO-3366-KYFH,KMUY6413692964089,Net 30,0,none
INV-03289,Birlasoft Ltd,60TTQUN5387R6H1,369936.99,66588.66,0.18,2023-12-11,2023-12-17,PO-3032-EOAV,VRVF2849035694298,Net 30,0,none
INV-08298,Subex Ltd,30VHFNS3751Q1W1,1737152.18,312687.39,0.18,2023-12-28,2024-01-02,PO-0480-HOCL,ELVQ0484796554552,Net 60,0,none
INV-02803,Dynacons Systems,26LIUNY2215P3K8,1557692.42,280384.64,0.18,2024-02-05,2024-02-18,PO-2849-DRYX,BVBH8217355343820,Net 30,0,none
INV-09779,Saksoft Ltd,80AHUXH4281M5Z6,1280486.21,230487.52,0.18,2025-11-10,2024-06-14,PO-2504-WISE,HEZJ2452796367589,Net 30,1,future_dated
INV-06002,Softcell Technologies,35UAQEX7902T9I4,1239960.88,223192.96,0.18,2024-05-10,2024-05-13,PO-1539-AWBQ,ZAPZ4138823350355,Net 45,0,none
INV-04058,Saksoft Ltd,80AHUXH4281M5Z6,1332570.99,239862.78,0.18,2024-04-22,2024-04-30,PO-8100-XXPJ,HEZJ2452796367589,Net 30,0,none
INV-00392,NIIT Technologies,06ENXBW2738B9L4,1612366.14,290225.91,0.18,2024-07-29,2024-08-04,PO-8647-NYTE,JQRT0779311872435,Net 60,0,none
INV-09308,SOFTWARE DEVELOPMENT & IT SOLUTION JOINT STOCK COMPANY,25EFZKI3789G6O5,707815.85,127406.85,0.18,2024-06-18,2024-06-21,PO-9219-RFLQ,SJEI1085102115489,Net 30,1,blacklisted_vendor
INV-01626,Redington India,74KICEN7451I0R9,465126.38,83722.75,0.18,2024-02-05,2024-02-07,PO-9163-HNGO,SIXB8636619074973,Net 30,0,none
INV-04259,Cyient Ltd,72RREQY3980C4W7,1684536.51,303216.57,0.18,2023-11-09,2023-11-12,PO-0997-QNJC,IECV9217915203127,Net 30,0,none
INV-09684,Zensar IT Services,09TZXPP4803A4M3,310552.4,55899.43,0.18,2024-01-06,2023-11-13,PO-6222-SRRW,MTDJ1912550590581,Net 45,1,weekend_invoice
INV-05880,Nucleus Software,81IGLOX7451R2J4,953782.52,171680.85,0.18,2024-12-18,2024-12-28,PO-0812-ZVPI,RZGA5670979487253,Net 60,0,none
INV-01521,Mastech Digital,27OSVKU6942X0L4,1909075.29,343633.55,0.18,2024-02-02,2024-02-10,PO-3584-UHJA,GRRS8527255351787,Net 60,0,none
INV-05297,Majesco Ltd,85BEHHA7355T6K4,1616591.39,290986.45,0.18,2023-04-24,2023-04-27,PO-7423-QNOH,XLJV8093123115690,Net 45,0,none
INV-00130,Redington India,74KICEN7451I0R9,629253.39,113265.61,0.18,2023-01-18,2023-01-20,PO-4471-NWAJ,SIXB8636619074973,Net 30,0,none
INV-01068,Saksoft Ltd,80AHUXH4281M5Z6,2061577.57,371083.96,0.18,2023-10-23,2023-10-24,PO-9562-ZJPY,HEZJ2452796367589,Net 60,0,none
INV-02767,Wipro Technologies,69NFNFG9475I4R1,344289.36,61972.08,0.18,2024-05-09,2024-05-23,PO-1110-ZZVB,ZUPT8856179560914,Net 45,0,none
INV-04172,Zensar IT Services,09TZXPP4803A4M3,299102.75,53838.49,0.18,2024-03-22,2024-04-04,PO-0080-LKZN,MTDJ1912550590581,Net 30,0,none
INV-09281,ASTRA BIOPHARMACEUTICALS LIMITED,49OACYO3304Q3T2,525943.75,94669.88,0.18,2024-10-11,2024-10-14,PO-0054-SVIC,KYGM2251725314449,Net 30,1,blacklisted_vendor
INV-00467,Zensar IT Services,09TZXPP4803A4M3,188041.35,33847.44,0.18,2024-07-22,2024-08-06,PO-7835-ACRP,MTDJ1912550590581,Net 60,0,none
INV-02351,Savex Technologies,76UXAQM2870D6A5,618969.18,111414.45,0.18,2023-07-04,2023-07-19,PO-3262-HDFJ,JBED3078188120744,Net 30,0,none
INV-02732,Geometric Ltd,90XHMDH5605X3E0,127073.19,22873.17,0.18,2023-09-19,2023-09-21,PO-8167-ZYFF,ZVZR2605281559933,Net 45,0,none
INV-01062,Cigniti Technologies,59ECPPK4618N3Z7,136024.76,24484.46,0.18,2023-11-28,2023-12-09,PO-3366-KYFH,SOEQ8611660011752,Net 30,0,none
INV-02775,Rashi Peripherals,81YZTAE9223U6Z3,829970.86,149394.75,0.18,2024-07-22,2024-08-05,PO-2887-FKOI,TIKE0673845888831,Net 45,0,none
INV-07051,Zensar IT Services,09TZXPP4803A4M3,256463.93,46163.51,0.18,2023-12-04,2023-12-09,PO-9921-GHCH,MTDJ1912550590581,Net 45,0,none
INV-05820,Savex Technologies,76UXAQM2870D6A5,829732.63,149351.87,0.18,2023-06-21,2023-06-29,PO-9431-RTHO,JBED3078188120744,Net 45,0,none
INV-03638,Mindtree Solutions,41KAGCW4268B9S1,355225.34,63940.56,0.18,2023-12-08,2023-12-12,PO-6350-GGCK,LHQZ3386182735187,Net 60,0,none
INV-07540,Birlasoft Ltd,60TTQUN5387R6H1,527795.97,95003.27,0.18,2023-01-25,2023-01-26,PO-1449-ZPYW,VRVF2849035694298,Net 60,0,none
INV-07813,Wipro Technologies,69NFNFG9475I4R1,347187.86,62493.81,0.18,2024-06-27,2024-07-03,PO-3032-QCYP,ZUPT8856179560914,Net 60,0,none
INV-04508,Geometric Ltd,90XHMDH5605X3E0,112144.18,20185.95,0.18,2024-01-29,2024-02-07,PO-9661-LQUX,ZVZR2605281559933,Net 45,0,none
INV-05381,Birlasoft Ltd,60TTQUN5387R6H1,444145.58,79946.2,0.18,2024-05-27,2024-06-08,PO-5465-RNOE,VRVF2849035694298,Net 45,0,none
INV-03838,KALS Info Systems,94MSBNM9654Q1J8,301902.02,54342.36,0.18,2024-08-05,2024-08-14,PO-4369-RUYQ,DGBS9006011018028,Net 45,0,none
INV-00706,KPIT Technologies,38VEAAX3653Y0Y0,599414.27,107894.57,0.18,2023-02-20,2023-03-04,PO-5993-TDXZ,FKSA0820239639002,Net 45,0,none
INV-05975,Redington India,74KICEN7451I0R9,770511.35,138692.04,0.18,2023-03-13,2023-03-17,PO-1539-AWBQ,SIXB8636619074973,Net 30,0,none
INV-01553,Tata Elxsi,97SMFIV1461U2P8,1068594.92,192347.09,0.18,2024-06-03,2024-06-07,PO-3542-RWKO,EGTM3209446746385,Net 60,0,none
INV-04152,Tech Mahindra Ltd,50ATKML8414N4Z6,560056.35,100810.14,0.18,2024-02-26,2024-03-01,PO-2362-LYNN,XBCB1352237333077,Net 30,0,none
INV-07070,Sasken Technologies,25RXQUY1695H6N4,1544314.68,277976.64,0.18,2024-11-04,2024-11-12,PO-7780-OPSL,RRWX9093164663159,Net 45,0,none
INV-01064,Birlasoft Ltd,60TTQUN5387R6H1,461079.96,82994.39,0.18,2024-11-04,2024-11-05,PO-1087-OEAD,VRVF2849035694298,Net 30,0,none
INV-01390,Tech Mahindra Ltd,50ATKML8414N4Z6,476014.96,85682.69,0.18,2024-08-15,2024-08-28,PO-4779-BUWZ,XBCB1352237333077,Net 60,0,none
INV-08990,Happiest Minds,08NATVA6271Q6X4,93840.22,16891.24,0.18,2023-08-30,2023-09-13,PO-8677-INYU,IYWI6974159329184,Net 30,1,amount_below_po
INV-04354,Mastech Digital,27OSVKU6942X0L4,1935617.91,348411.22,0.18,2024-10-14,2024-10-28,PO-3734-QHUG,GRRS8527255351787,Net 30,0,none
INV-02471,Compuage Infocom,13KLEPU6075O6Y2,1131911.74,203744.11,0.18,2023-11-21,2023-12-06,PO-2080-XYZJ,ELRI9763961994631,Net 60,0,none
INV-00143,Mphasis Corp,14FZNUS4574A1G9,730590.94,131506.37,0.18,2023-05-02,2023-05-11,PO-1253-YRQS,XQWR8677855643397,Net 60,0,none
INV-03320,3i Infotech,68JFCCR6660P0N4,625549.31,112598.88,0.18,2024-10-28,2024-11-07,PO-6030-YQJB,XXJP5932125490162,Net 30,0,none
INV-08874,Nihilent Ltd,40FXSPS1480H9K9,300000.0,54000.0,0.18,2023-03-20,2023-03-25,PO-4097-MYWU,EEBH9895003066871,Net 60,1,round_number
INV-08246,Kellton Tech,86ZEYPH2930B1L1,165827.55,29848.96,0.18,2023-06-01,2023-06-06,PO-3032-QCYP,HNPR8007103208557,Net 45,0,none
INV-00757,Ingram Micro India,10XXYGH4786J3K5,485471.44,87384.86,0.18,2023-08-07,2023-08-19,PO-7777-NVMJ,FXHM7550788670183,Net 60,0,none
INV-07559,Datamatics Global,72BCSBC0104B2T5,1274332.31,229379.82,0.18,2023-02-08,2023-02-12,PO-5150-UKGE,MAPT2682906393328,Net 30,0,none
INV-05594,Softcell Technologies,35UAQEX7902T9I4,1316322.02,236937.96,0.18,2024-09-09,2024-09-15,PO-8373-GAZS,ZAPZ4138823350355,Net 45,0,none
INV-00999,Sasken Technologies,25RXQUY1695H6N4,1283924.99,231106.5,0.18,2023-02-02,2023-02-08,PO-9382-XPFK,RRWX9093164663159,Net 30,0,none
INV-00941,3i Infotech,68JFCCR6660P0N4,797357.9,143524.42,0.18,2024-05-02,2024-05-08,PO-1454-XJID,XXJP5932125490162,Net 30,0,none
INV-09177,Rashi Peripherals,81YZTAE9223U6Z3,610662.11,109919.18,0.18,2024-01-12,2024-01-21,PO-9839-QCCT,IXTU1608136654523,Net 45,1,changed_bank_account
INV-01716,Newgen Software,96WDAOF1307T2B5,549528.44,98915.12,0.18,2024-03-12,2024-03-20,PO-4369-RUYQ,ZVAV2798537321913,Net 45,0,none
INV-01629,Newgen Software,96WDAOF1307T2B5,589876.18,106177.71,0.18,2024-01-30,2024-02-01,PO-3584-UHJA,ZVAV2798537321913,Net 30,0,none
INV-07068,Infostretch Corp,54JDQHL2140L0A3,102580.44,18464.48,0.18,2024-09-30,2024-10-06,PO-5247-QHLB,ATOL2872376618802,Net 45,0,none
INV-01614,Ramsol Pvt Ltd,74BYZSJ6323U1B9,1612899.56,290321.92,0.18,2024-10-23,2024-10-25,PO-0054-SVIC,IYYO4074583251825,Net 60,0,none
INV-02693,Majesco Ltd,85BEHHA7355T6K4,1182080.46,212774.48,0.18,2024-09-20,2024-10-01,PO-9192-KWQI,XLJV8093123115690,Net 45,0,none
INV-05469,Accelya Solutions,24BSBQF3370E9Q0,2230055.39,401409.97,0.18,2023-01-05,2023-01-09,PO-1276-DLBK,TBBS8321851120284,Net 30,0,none
INV-04720,Trigent Software,36QTNYS5556X2N0,1213171.94,218370.95,0.18,2024-06-27,2024-06-30,PO-0702-WIHQ,ECZJ1508087801977,Net 30,0,none
INV-02652,Newgen Software,96WDAOF1307T2B5,473405.78,85213.04,0.18,2024-08-02,2024-08-09,PO-1603-HYAS,ZVAV2798537321913,Net 60,0,none
INV-02063,Cyient Ltd,72RREQY3980C4W7,1805936.92,325068.65,0.18,2024-04-16,2024-04-21,PO-4276-QVVU,IECV9217915203127,Net 45,0,none
INV-00364,Softcell Technologies,35UAQEX7902T9I4,1167376.43,210127.76,0.18,2023-12-15,2023-12-25,PO-5363-DPSR,ZAPZ4138823350355,Net 45,0,none
INV-04320,Tata Elxsi,97SMFIV1461U2P8,1116236.44,200922.56,0.18,2024-09-05,2024-09-12,PO-9219-RFLQ,EGTM3209446746385,Net 30,0,none
INV-02219,Kellton Tech,86ZEYPH2930B1L1,167105.76,30079.04,0.18,2024-01-01,2024-01-05,PO-2996-HYFA,HNPR8007103208557,Net 45,0,none
INV-09112,NewVendor_9112 IT Solutions Pvt Ltd,42GRQKC8769I7L7,2118216.85,381279.03,0.18,2024-06-27,2024-06-29,PO-8280-CWJB,USZA0198968803059,Net 30,1,new_vendor_high_amount
INV-01277,Infosys BPM Ltd,68WMBDP4359A6Y4,979711.54,176348.08,0.18,2023-04-03,2023-04-15,PO-7153-IEKM,FQYO8585635822023,Net 45,0,none
INV-02382,Accelya Solutions,24BSBQF3370E9Q0,1226268.44,220728.32,0.18,2023-05-22,2023-06-01,PO-4692-GXFE,TBBS8321851120284,Net 30,0,none
INV-03431,Mastech Digital,27OSVKU6942X0L4,2240564.16,403301.55,0.18,2024-02-13,2024-02-22,PO-9867-NHAO,GRRS8527255351787,Net 30,0,none
INV-03966,KPIT Technologies,38VEAAX3653Y0Y0,468710.42,84367.88,0.18,2023-01-23,2023-02-01,PO-2673-LHGA,FKSA0820239639002,Net 60,0,none
INV-07398,Mastech Digital,27OSVKU6942X0L4,1412946.4,254330.35,0.18,2024-06-07,2024-06-14,PO-5652-XKXN,GRRS8527255351787,Net 30,0,none
INV-08024,Newgen Software,96WDAOF1307T2B5,584602.4,105228.43,0.18,2023-03-13,2023-03-27,PO-7355-TJCS,ZVAV2798537321913,Net 30,0,none
INV-08845,Newgen Software,96WDAOF1307T2B5,1100000.0,198000.0,0.18,2023-02-13,2023-02-25,PO-9583-CORI,ZVAV2798537321913,Net 45,1,round_number
INV-01597,Tech Mahindra Ltd,50ATKML8414N4Z6,577623.89,103972.3,0.18,2024-06-24,2024-07-01,PO-7534-IWUN,XBCB1352237333077,Net 60,0,none
INV-09147,NewVendor_9147 IT Solutions Pvt Ltd,26GCQAX7472O3U1,3842600.15,691668.03,0.18,2024-11-26,2024-11-28,PO-7887-XCCC,BLMI3296624756591,Net 30,1,new_vendor_high_amount
INV-08250,Infosys BPM Ltd,68WMBDP4359A6Y4,1547734.51,278592.21,0.18,2024-05-31,2024-06-04,PO-6029-RDGW,FQYO8585635822023,Net 30,0,none
INV-05642,Cyient Ltd,72RREQY3980C4W7,1395773.55,251239.24,0.18,2024-07-29,2024-08-01,PO-3518-QEBS,IECV9217915203127,Net 60,0,none
INV-01015,NIIT Technologies,06ENXBW2738B9L4,1355984.29,244077.17,0.18,2023-02-10,2023-02-18,PO-1110-ZZVB,JQRT0779311872435,Net 60,0,none
INV-03962,Savex Technologies,76UXAQM2870D6A5,956687.02,172203.66,0.18,2024-10-14,2024-10-20,PO-6350-GGCK,JBED3078188120744,Net 45,0,none
INV-02973,3i Infotech,68JFCCR6660P0N4,585636.59,105414.59,0.18,2024-02-02,2024-02-05,PO-5294-FCRR,XXJP5932125490162,Net 60,0,none
INV-04181,Infosys BPM Ltd,68WMBDP4359A6Y4,1025750.55,184635.1,0.18,2023-12-25,2024-01-09,PO-9260-BUSZ,FQYO8585635822023,Net 60,0,none
INV-06680,Iris Computers,92JDQBJ6656M3R2,1489165.98,268049.88,0.18,2024-12-30,2025-01-02,PO-2108-MHOZ,CFEY9201378382544,Net 45,0,none
INV-01204,Cyient Ltd,72RREQY3980C4W7,1559420.5,280695.69,0.18,2024-03-11,2024-03-20,PO-6169-JAGA,IECV9217915203127,Net 45,0,none
INV-09994,Infosys BPM Ltd,68WMBDP4359A6Y4,1336995.54,240659.2,0.18,2023-09-11,2024-01-24,PO-7279-OEBU,FQYO8585635822023,Net 60,1,late_submission
INV-04290,Happiest Minds,08NATVA6271Q6X4,264130.04,47543.41,0.18,2024-11-18,2024-11-28,PO-6950-YKHA,IYWI6974159329184,Net 60,0,none
INV-08721,Accelya Solutions,24BSBQF3370E9Q0,858873.14,154597.17,0.18,2024-08-07,2024-08-09,PO-0093-LBUS,TBBS8321851120284,Net 45,1,split_invoice
INV-06853,Tech Mahindra Ltd,50ATKML8414N4Z6,776018.59,139683.35,0.18,2024-05-24,2024-05-27,PO-5465-RNOE,XBCB1352237333077,Net 30,0,none
INV-00468,Ingram Micro India,10XXYGH4786J3K5,357466.45,64343.96,0.18,2023-06-06,2023-06-10,PO-4499-LTDG,FXHM7550788670183,Net 30,0,none
INV-09964,Sonata Software,32OVHHT7499K8D7,1451676.99,261301.86,0.18,2024-03-04,2024-06-24,PO-6534-LIIE,YADT3226199171827,Net 30,1,late_submission
INV-05610,Hexaware Technologies,73UYSOI6520N3R6,505951.93,91071.35,0.18,2024-10-14,2024-10-27,PO-0901-LRDI,WJUQ9385943177536,Net 45,0,none
INV-08518,Tata Elxsi,97SMFIV1461U2P8,1201169.4,216210.49,0.18,2024-05-21,2024-05-24,PO-8677-INYU,EGTM3209446746385,Net 45,1,exact_duplicate
INV-05288,Wipro Technologies,69NFNFG9475I4R1,336974.57,60655.42,0.18,2023-12-28,2023-12-31,PO-0576-JGVR,ZUPT8856179560914,Net 45,0,none
INV-01965,Sasken Technologies,25RXQUY1695H6N4,1502545.01,270458.1,0.18,2024-01-08,2024-01-20,PO-8715-MTIK,RRWX9093164663159,Net 60,0,none
INV-08876,Happiest Minds,08NATVA6271Q6X4,500000.0,90000.0,0.18,2024-06-17,2024-07-01,PO-3584-UHJA,IYWI6974159329184,Net 45,1,round_number
INV-05851,Savex Technologies,76UXAQM2870D6A5,725007.63,130501.37,0.18,2024-04-29,2024-05-10,PO-8117-VDXA,JBED3078188120744,Net 30,0,none
INV-00291,Rashi Peripherals,81YZTAE9223U6Z3,914264.36,164567.58,0.18,2024-12-02,2024-12-17,PO-6679-BTUL,TIKE0673845888831,Net 30,0,none
INV-06147,Zensar IT Services,09TZXPP4803A4M3,257370.83,46326.75,0.18,2023-12-04,2023-12-15,PO-8677-INYU,MTDJ1912550590581,Net 30,0,none
INV-08492,Accelya Solutions,24BSBQF3370E9Q0,1367686.51,246183.57,0.18,2024-02-29,2024-03-12,PO-5328-DMIZ,TBBS8321851120284,Net 60,0,none
INV-06766,TCS Digital Solutions,27KTEYT5863X9D1,1881445.8,338660.24,0.18,2024-09-23,2024-10-04,PO-7777-NVMJ,FAPF5400877480084,Net 60,0,none
INV-04949,Geometric Ltd,90XHMDH5605X3E0,96324.43,17338.4,0.18,2023-11-29,2023-12-01,PO-2982-AZLI,ZVZR2605281559933,Net 30,0,none
INV-01538,Saksoft Ltd,80AHUXH4281M5Z6,1949706.99,350947.26,0.18,2024-09-23,2024-09-29,PO-6391-ZNPD,HEZJ2452796367589,Net 45,0,none
INV-02080,Accelya Solutions,24BSBQF3370E9Q0,1401793.84,252322.89,0.18,2023-05-26,2023-05-28,PO-2370-PNNL,TBBS8321851120284,Net 45,0,none
INV-08098,Cybage Software,98HJBYU1008W1C4,1458247.52,262484.55,0.18,2023-09-04,2023-09-13,PO-6224-TUUN,WGLM6397054812707,Net 60,0,none
INV-05891,Happiest Minds,08NATVA6271Q6X4,316829.38,57029.29,0.18,2023-08-21,2023-08-28,PO-3836-ISAB,IYWI6974159329184,Net 60,0,none
INV-05543,Cigniti Technologies,59ECPPK4618N3Z7,120896.51,21761.37,0.18,2023-01-30,2023-02-12,PO-2119-ZCTA,SOEQ8611660011752,Net 60,0,none
INV-03095,Hexaware Technologies,73UYSOI6520N3R6,439206.63,79057.19,0.18,2024-02-21,2024-02-25,PO-2108-MHOZ,WJUQ9385943177536,Net 45,0,none
INV-04543,HCL Services Pvt Ltd,06XCPDQ3781A7P5,99297.24,17873.5,0.18,2024-03-14,2024-03-19,PO-6030-YQJB,YREG7445396518713,Net 30,0,none
INV-09360,KPIT Technologies,38VEAAX3653Y0Y0,388462.96,69923.33,0.18,2023-02-20,2023-03-03,,FKSA0820239639002,Net 60,1,missing_po
INV-02318,Saksoft Ltd,80AHUXH4281M5Z6,1419034.89,255426.28,0.18,2023-10-03,2023-10-14,PO-1199-EIWS,HEZJ2452796367589,Net 60,0,none
INV-01702,Tech Mahindra Ltd,50ATKML8414N4Z6,483306.0,86995.08,0.18,2023-05-15,2023-05-28,PO-1138-NFGW,XBCB1352237333077,Net 30,0,none
INV-07198,Mindtree Solutions,41KAGCW4268B9S1,443466.38,79823.95,0.18,2023-06-21,2023-06-24,PO-4097-MYWU,LHQZ3386182735187,Net 45,0,none
INV-01651,Infosys BPM Ltd,68WMBDP4359A6Y4,1158560.41,208540.87,0.18,2023-01-23,2023-02-05,PO-1949-JEFV,FQYO8585635822023,Net 60,0,none
INV-07850,Kellton Tech,86ZEYPH2930B1L1,228312.05,41096.17,0.18,2024-07-22,2024-07-31,PO-4957-CUVX,HNPR8007103208557,Net 60,0,none
INV-09849,Compuage Infocom,13KLEPU6075O6Y2,1005000.29,180900.05,0.18,2024-03-05,2024-03-17,PO-EXP-8133,ELRI9763961994631,Net 30,1,expired_po
INV-06815,Tech Mahindra Ltd,50ATKML8414N4Z6,698420.96,125715.77,0.18,2023-07-05,2023-07-20,PO-7780-OPSL,XBCB1352237333077,Net 60,0,none
INV-01685,Dynacons Systems,26LIUNY2215P3K8,1676083.19,301694.97,0.18,2023-02-28,2023-03-04,PO-9604-NLUA,BVBH8217355343820,Net 60,0,none
INV-07011,Trigent Software,36QTNYS5556X2N0,1002249.22,180404.86,0.18,2024-05-06,2024-05-09,PO-5980-ZBRQ,ECZJ1508087801977,Net 30,0,none
INV-06163,Compuage Infocom,13KLEPU6075O6Y2,869237.68,156462.78,0.18,2024-08-26,2024-09-08,PO-6261-OQSU,ELRI9763961994631,Net 45,0,none
INV-01286,Cyient Ltd,72RREQY3980C4W7,1275989.17,229678.05,0.18,2023-02-14,2023-02-15,PO-5247-QHLB,IECV9217915203127,Net 45,0,none
INV-00398,3i Infotech,68JFCCR6660P0N4,798233.57,143682.04,0.18,2023-10-09,2023-10-14,PO-6261-OQSU,XXJP5932125490162,Net 60,0,none
INV-09430,Iris Computers,92JDQBJ6656M3R2,2138460.09,384922.82,0.18,2023-07-05,2023-07-07,PO-FAKE-9846,CFEY9201378382544,Net 30,1,po_mismatch
INV-09610,Infostretch Corp,,138413.54,24914.44,0.18,2023-07-19,2023-07-23,PO-7153-IEKM,ATOL2872376618802,Net 60,1,missing_gst_number
INV-09097,NewVendor_9097 IT Solutions Pvt Ltd,15XYTAI5718H7I0,2485081.24,447314.62,0.18,2023-10-26,2023-10-28,PO-4665-RQQE,EIJC5683383338024,Net 30,1,new_vendor_high_amount
INV-00135,Cyient Ltd,72RREQY3980C4W7,1306562.07,235181.17,0.18,2024-05-10,2024-05-15,PO-0340-JDBZ,IECV9217915203127,Net 60,0,none
INV-03423,NIIT Technologies,06ENXBW2738B9L4,1744941.1,314089.4,0.18,2024-07-29,2024-08-11,PO-9605-DEMN,JQRT0779311872435,Net 45,0,none
INV-08981,Kellton Tech,86ZEYPH2930B1L1,90040.55,16207.3,0.18,2024-04-25,2024-05-05,PO-4966-BFKF,HNPR8007103208557,Net 45,1,amount_below_po
INV-00861,Xoriant Solutions,76CCDAX0817X2D1,1652796.3,297503.33,0.18,2023-03-16,2023-03-21,PO-9788-VFFR,KMUY6413692964089,Net 45,0,none
INV-08309,Cyient Ltd,72RREQY3980C4W7,1587679.94,285782.39,0.18,2024-11-20,2024-12-05,PO-4471-NWAJ,IECV9217915203127,Net 60,0,none
INV-08494,Kellton Tech,86ZEYPH2930B1L1,292544.85,52658.07,0.18,2024-04-19,2024-04-28,PO-3431-DETM,HNPR8007103208557,Net 45,0,none
INV-01528,Tanla Platforms,59LWUTS7773W2B4,1273291.64,229192.5,0.18,2023-03-20,2023-04-04,PO-2976-ELNT,HOSN7336413677532,Net 60,0,none
INV-01236,Intellect Design,01NIEOP0002L0N2,756290.59,136132.31,0.18,2024-04-01,2024-04-07,PO-1013-SJLH,BSXL3681265929761,Net 60,0,none
INV-09156,NewVendor_9156 IT Solutions Pvt Ltd,42FUQAO9121H2H6,3818005.36,687240.96,0.18,2023-10-09,2023-10-11,PO-2504-WISE,XCAV8040983872645,Net 30,1,new_vendor_high_amount
INV-03567,Persistent Systems,64YNHIH3193U2F2,1314971.56,236694.88,0.18,2024-01-08,2024-01-20,PO-6315-VIXZ,QFQJ7666680899218,Net 60,0,none
INV-07043,Supertron Electronics,84APENV3195F9K0,502089.07,90376.03,0.18,2024-02-01,2024-02-03,PO-3542-RWKO,VZIL5372592617511,Net 30,0,none
INV-09617,KALS Info Systems,,312053.99,56169.72,0.18,2024-02-05,2024-02-09,PO-2444-YFYK,DGBS9006011018028,Net 60,1,missing_gst_number
